year,chm_name,chm_path,variant_id,source_root,relative_parent,mean_f1,mean_auc,mean_precision,mean_recall,mean_accuracy,n_models
2022,436646_2022_madal_delta_vs_original_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2022_madal_delta_vs_original_median_ground_all_20cm.tif,madal_delta_vs_original_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.08592729897257537,0.8026625172890732,0.9777777777777779,0.04583333333333334,0.6425974025974026,5
2022,436646_2022_madal_delta_vs_original_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2022_madal_delta_vs_original_median_ground_last2_20cm.tif,madal_delta_vs_original_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.08592729897257537,0.8027431996311665,0.9777777777777779,0.04583333333333334,0.6425974025974026,5
2018,436646_2018_madal_exp_density_00_13_lowest_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2018_madal_exp_density_00_13_lowest_ground_all_20cm.tif,madal_exp_density_00_13_lowest_ground_all_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.08405797101449275,0.7988480697384807,0.325,0.05454545454545454,0.9318471337579618,5
2018,436646_2018_madal_exp_density_00_13_lowest_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2018_madal_exp_density_00_13_lowest_ground_last2_20cm.tif,madal_exp_density_00_13_lowest_ground_last2_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.08405797101449275,0.7988480697384807,0.325,0.05454545454545454,0.9318471337579618,5
2024,436646_2024_madal_delta_vs_original_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_delta_vs_original_median_ground_last_20cm.tif,madal_delta_vs_original_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.08210526315789472,0.9423312883435584,0.6,0.04444444444444444,0.9049723756906077,5
2020,436646_2020_madal_exp_split_rgb_median_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2020_madal_exp_split_rgb_median_all_last_20cm.tif,madal_exp_split_rgb_median_all_last_20cm,lamapuit,cdw_experiments_436646/median_all,0.07938986831701583,0.8167237198687776,0.42987012987012985,0.04390243902439024,0.8080188679245284,5
2024,436646_2024_madal_exp_return_chm13_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2024_madal_exp_return_chm13_median_all_last2_20cm.tif,madal_exp_return_chm13_median_all_last2_20cm,lamapuit,cdw_experiments_436646/median_all,0.07646388699020278,0.778186775732788,0.36666666666666664,0.04444444444444444,0.8994475138121547,5
2024,436646_2024_madal_exp_return_chm13_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2024_madal_exp_return_chm13_lowest_all_all_20cm.tif,madal_exp_return_chm13_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.07478260869565218,0.8152692569870483,0.27999999999999997,0.04444444444444444,0.901657458563536,5
2018,436646_2018_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2018_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.07274853801169592,0.5576276463262764,0.07336956521739131,0.07272727272727272,0.8503184713375797,5
2018,436646_2018_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground/436646_2018_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground,0.07274853801169592,0.5576276463262764,0.07336956521739131,0.07272727272727272,0.8503184713375797,5
2018,436646_2018_madal_fused_surface_median_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2018_madal_fused_surface_median_ground_20cm.tif,madal_fused_surface_median_ground_20cm,lamapuit,cdw_experiments_436646/median_ground,0.07274853801169592,0.5576276463262764,0.07336956521739131,0.07272727272727272,0.8503184713375797,5
2020,436646_2020_madal_delta_vs_original_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2020_madal_delta_vs_original_median_ground_all_20cm.tif,madal_delta_vs_original_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.07136405579981545,0.6559834545713878,0.42000000000000004,0.03902439024390244,0.8070754716981131,5
2020,436646_2020_madal_delta_vs_original_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2020_madal_delta_vs_original_median_ground_last2_20cm.tif,madal_delta_vs_original_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.07136405579981545,0.6559834545713878,0.42000000000000004,0.03902439024390244,0.8070754716981131,5
2022,436646_2022_madal_exp_split_rgb_median_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_exp_split_rgb_median_all_last_20cm.tif,madal_exp_split_rgb_median_all_last_20cm,lamapuit,cdw_experiments_436646/median_all,0.0704099769234546,0.9186203319502075,0.4636363636363637,0.03888888888888889,0.6379220779220779,5
2020,436646_2020_madal_cdw_features_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_cdw_features_lowest_all_last_20cm.tif,madal_cdw_features_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.06842150097964052,0.8763728426757952,0.7555555555555555,0.036585365853658534,0.8127358490566039,5
2020,436646_2020_madal_exp_split_rgb_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_exp_split_rgb_lowest_all_last_20cm.tif,madal_exp_split_rgb_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.06842150097964052,0.8763728426757952,0.7555555555555555,0.036585365853658534,0.8127358490566039,5
2020,436646_2020_madal_exp_density_00_13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2020_madal_exp_density_00_13_median_all_all_20cm.tif,madal_exp_density_00_13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.06686656671664168,0.6906504065040651,0.10552795031055902,0.06341463414634146,0.7570754716981132,5
2018,436646_2018_madal_cdw_features_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_cdw_features_lowest_all_last_20cm.tif,madal_cdw_features_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.06451612903225806,0.8551992528019925,0.11111111111111112,0.045454545454545456,0.9305732484076433,5
2018,436646_2018_madal_exp_split_rgb_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_exp_split_rgb_lowest_all_last_20cm.tif,madal_exp_split_rgb_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.06451612903225806,0.8551992528019925,0.11111111111111112,0.045454545454545456,0.9305732484076433,5
2024,436646_2024_madal_delta_vs_original_lowest_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2024_madal_delta_vs_original_lowest_ground_all_20cm.tif,madal_delta_vs_original_lowest_ground_all_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.06315789473684211,0.9441717791411044,0.6,0.03333333333333333,0.9038674033149171,5
2024,436646_2024_madal_delta_vs_original_lowest_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2024_madal_delta_vs_original_lowest_ground_last2_20cm.tif,madal_delta_vs_original_lowest_ground_last2_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.06315789473684211,0.9441717791411044,0.6,0.03333333333333333,0.9038674033149171,5
2024,436646_2024_madal_delta_vs_original_lowest_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2024_madal_delta_vs_original_lowest_ground_last_20cm.tif,madal_delta_vs_original_lowest_ground_last_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.06315789473684211,0.941854124062713,0.6,0.03333333333333333,0.9038674033149171,5
2018,436646_2018_madal_cdw_features_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_cdw_features_lowest_all_last2_20cm.tif,madal_cdw_features_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.06215384615384615,0.8199252801992529,0.21666666666666665,0.03636363636363636,0.9305732484076433,5
2018,436646_2018_madal_exp_split_rgb_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_exp_split_rgb_lowest_all_last2_20cm.tif,madal_exp_split_rgb_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.06215384615384615,0.8199252801992529,0.21666666666666665,0.03636363636363636,0.9305732484076433,5
2024,436646_2024_madal_delta_vs_original_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_delta_vs_original_median_ground_all_20cm.tif,madal_delta_vs_original_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.06105263157894736,0.9493524199045671,0.4,0.03333333333333333,0.9038674033149171,5
2024,436646_2024_madal_delta_vs_original_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_delta_vs_original_median_ground_last2_20cm.tif,madal_delta_vs_original_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.06105263157894736,0.9493524199045671,0.4,0.03333333333333333,0.9038674033149171,5
2018,436646_2018_madal_exp_intensity_04_13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_exp_intensity_04_13_median_all_all_20cm.tif,madal_exp_intensity_04_13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.06063454759106933,0.9290473225404732,0.2533333333333333,0.045454545454545456,0.9210191082802549,5
2024,436646_2024_madal_exp_return_chm13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2024_madal_exp_return_chm13_median_all_all_20cm.tif,madal_exp_return_chm13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.06,0.6313565098841172,0.3,0.03333333333333333,0.9005524861878452,5
2022,436646_2022_madal_exp_density_00_13_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_exp_density_00_13_lowest_all_last_20cm.tif,madal_exp_density_00_13_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.059764282206580456,0.9162690179806363,0.39,0.03333333333333333,0.6379220779220779,5
2018,436646_2018_madal_exp_return_chm13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_exp_return_chm13_median_all_all_20cm.tif,madal_exp_return_chm13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.05288461538461538,0.8830012453300125,0.11000000000000001,0.03636363636363636,0.9184713375796179,5
2024,436646_2024_madal_exp_intensity_04_13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2024_madal_exp_intensity_04_13_median_all_all_20cm.tif,madal_exp_intensity_04_13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.05238095238095238,0.7621676891615542,0.13333333333333333,0.03333333333333333,0.8950276243093922,5
2020,436646_2020_madal_delta_vs_original_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2020_madal_delta_vs_original_median_all_all_20cm.tif,madal_delta_vs_original_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.050987665938872016,0.8301668806161746,0.5301315789473684,0.029268292682926834,0.7976415094339623,5
2024,436646_2024_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2024_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.05,0.7186094069529652,0.03684210526315789,0.07777777777777778,0.841988950276243,5
2024,436646_2024_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all/436646_2024_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all,0.05,0.7208588957055214,0.03684210526315789,0.07777777777777778,0.8430939226519337,5
2024,436646_2024_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2024_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.05,0.7186094069529652,0.03684210526315789,0.07777777777777778,0.841988950276243,5
2024,436646_2024_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all/436646_2024_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all,0.05,0.7208588957055214,0.03684210526315789,0.07777777777777778,0.8430939226519337,5
2022,436646_2022_madal_delta_vs_original_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_delta_vs_original_median_all_all_20cm.tif,madal_delta_vs_original_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.049604763205263004,0.8172660212079299,0.7651515151515151,0.02638888888888889,0.6311688311688312,5
2018,436646_2018_madal_cdw_features_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_cdw_features_lowest_all_all_20cm.tif,madal_cdw_features_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.04743589743589744,0.815348692403487,0.2,0.02727272727272727,0.9299363057324841,5
2018,436646_2018_madal_exp_split_rgb_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_exp_split_rgb_lowest_all_all_20cm.tif,madal_exp_split_rgb_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.04743589743589744,0.815348692403487,0.2,0.02727272727272727,0.9299363057324841,5
2018,436646_2018_madal_exp_split_rgb_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_refactor_smoketest/median_ground/436646_2018_madal_exp_split_rgb_median_ground_all_20cm.tif,madal_exp_split_rgb_median_ground_all_20cm,lamapuit,cdw_experiments_436646_refactor_smoketest/median_ground,0.045962732919254665,0.7196450809464509,0.26666666666666666,0.02727272727272727,0.9292993630573247,5
2024,436646_2024_madal_exp_density_00_13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2024_madal_exp_density_00_13_median_all_all_20cm.tif,madal_exp_density_00_13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.045714285714285714,0.8259713701431494,0.047058823529411764,0.04444444444444444,0.8906077348066299,5
2022,436646_2022_madal_exp_density_00_13_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_exp_density_00_13_lowest_all_all_20cm.tif,madal_exp_density_00_13_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.04470525850640742,0.8840825265099124,0.5636363636363637,0.02361111111111111,0.6337662337662338,5
2024,436646_2024_madal_fallback_mask_median_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_fallback_mask_median_ground_20cm.tif,madal_fallback_mask_median_ground_20cm,lamapuit,cdw_experiments_436646/median_ground,0.042105263157894736,0.6826175869120654,0.4,0.02222222222222222,0.9027624309392266,5
2018,436646_2018_madal_delta_vs_original_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2018_madal_delta_vs_original_median_ground_all_20cm.tif,madal_delta_vs_original_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.03405797101449276,0.8213262764632627,0.3,0.01818181818181818,0.9305732484076433,5
2018,436646_2018_madal_delta_vs_original_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2018_madal_delta_vs_original_median_ground_last2_20cm.tif,madal_delta_vs_original_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.03405797101449276,0.8213262764632627,0.3,0.01818181818181818,0.9305732484076433,5
2024,436646_2024_madal_exp_density_00_13_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2024_madal_exp_density_00_13_median_all_last2_20cm.tif,madal_exp_density_00_13_median_all_last2_20cm,lamapuit,cdw_experiments_436646/median_all,0.03395585738539898,0.8407634628493523,0.21538461538461537,0.02222222222222222,0.8895027624309393,5
2018,436646_2018_madal_exp_split_rgb_median_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_exp_split_rgb_median_all_last_20cm.tif,madal_exp_split_rgb_median_all_last_20cm,lamapuit,cdw_experiments_436646/median_all,0.03277591973244147,0.7926214196762142,0.25,0.01818181818181818,0.9267515923566879,5
2020,436646_2020_madal_cdw_features_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_cdw_features_lowest_all_last2_20cm.tif,madal_cdw_features_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.032383652256083154,0.8127656539723291,0.6083333333333333,0.017073170731707315,0.8070754716981131,5
2020,436646_2020_madal_exp_split_rgb_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_exp_split_rgb_lowest_all_last2_20cm.tif,madal_exp_split_rgb_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.032383652256083154,0.8127656539723291,0.6083333333333333,0.017073170731707315,0.8070754716981131,5
2018,436646_2018_madal_exp_split_rgb_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_refactor_smoketest/lowest_all/436646_2018_madal_exp_split_rgb_lowest_all_all_20cm.tif,madal_exp_split_rgb_lowest_all_all_20cm,lamapuit,cdw_experiments_436646_refactor_smoketest/lowest_all,0.0322061191626409,0.8998754669987546,0.24,0.01818181818181818,0.9273885350318471,5
2018,436646_2018_madal_fused_surface_median_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_2018_ground_last_vs_last2/median_ground/436646_2018_madal_fused_surface_median_ground_20cm.tif,madal_fused_surface_median_ground_20cm,lamapuit,cdw_experiments_436646_2018_ground_last_vs_last2/median_ground,0.031384615384615386,0.6122976338729764,0.11666666666666665,0.01818181818181818,0.9280254777070065,5
2018,436646_2018_madal_fused_surface_median_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_refactor_smoketest/median_ground/436646_2018_madal_fused_surface_median_ground_20cm.tif,madal_fused_surface_median_ground_20cm,lamapuit,cdw_experiments_436646_refactor_smoketest/median_ground,0.031384615384615386,0.6122976338729764,0.11666666666666665,0.01818181818181818,0.9280254777070065,5
2020,436646_2020_madal_cdw_features_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_cdw_features_lowest_all_all_20cm.tif,madal_cdw_features_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.022767995057151685,0.7826843531593211,0.36666666666666664,0.012195121951219513,0.805188679245283,5
2020,436646_2020_madal_exp_split_rgb_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_exp_split_rgb_lowest_all_all_20cm.tif,madal_exp_split_rgb_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.022767995057151685,0.7826843531593211,0.36666666666666664,0.012195121951219513,0.805188679245283,5
2024,436646_2024_madal_fallback_mask_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2024_madal_fallback_mask_lowest_all_20cm.tif,madal_fallback_mask_lowest_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.021052631578947368,0.9074982958418542,0.2,0.01111111111111111,0.901657458563536,5
2024,436646_2024_madal_fallback_mask_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all/436646_2024_madal_fallback_mask_lowest_all_20cm.tif,madal_fallback_mask_lowest_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all,0.021052631578947368,0.9077709611451942,0.2,0.01111111111111111,0.901657458563536,5
2024,436646_2024_madal_fallback_mask_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2024_madal_fallback_mask_median_all_20cm.tif,madal_fallback_mask_median_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.021052631578947368,0.909270620313565,0.2,0.01111111111111111,0.901657458563536,5
2024,436646_2024_madal_fallback_mask_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all/436646_2024_madal_fallback_mask_median_all_20cm.tif,madal_fallback_mask_median_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all,0.021052631578947368,0.9096114519427403,0.2,0.01111111111111111,0.901657458563536,5
2020,436646_2020_madal_fallback_mask_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_fallback_mask_lowest_all_20cm.tif,madal_fallback_mask_lowest_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.018604651162790697,0.9279774639851661,0.2,0.00975609756097561,0.808490566037736,5
2020,436646_2020_madal_fallback_mask_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all/436646_2020_madal_fallback_mask_lowest_all_20cm.tif,madal_fallback_mask_lowest_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all,0.018604651162790697,0.9277563828269862,0.2,0.00975609756097561,0.808490566037736,5
2018,436646_2018_madal_delta_vs_original_lowest_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2018_madal_delta_vs_original_lowest_ground_all_20cm.tif,madal_delta_vs_original_lowest_ground_all_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.01739130434782609,0.8534557907845579,0.2,0.00909090909090909,0.9299363057324841,5
2018,436646_2018_madal_delta_vs_original_lowest_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2018_madal_delta_vs_original_lowest_ground_last2_20cm.tif,madal_delta_vs_original_lowest_ground_last2_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.01739130434782609,0.8534557907845579,0.2,0.00909090909090909,0.9299363057324841,5
2018,436646_2018_madal_delta_vs_original_lowest_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2018_madal_delta_vs_original_lowest_ground_last_20cm.tif,madal_delta_vs_original_lowest_ground_last_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.01739130434782609,0.8645703611457035,0.2,0.00909090909090909,0.9305732484076433,5
2018,436646_2018_madal_delta_vs_original_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2018_madal_delta_vs_original_median_ground_last_20cm.tif,madal_delta_vs_original_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.01666666666666667,0.8352739726027398,0.1,0.00909090909090909,0.9299363057324841,5
2018,436646_2018_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_refactor_smoketest/lowest_all/436646_2018_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646_refactor_smoketest/lowest_all,0.01666666666666667,0.8309464508094646,0.1,0.00909090909090909,0.9267515923566879,5
2018,436646_2018_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_last_vs_last2_2018/median_all/436646_2018_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646_last_vs_last2_2018/median_all,0.01666666666666667,0.8309464508094646,0.1,0.00909090909090909,0.9267515923566879,5
2022,436646_2022_madal_delta_vs_original_lowest_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2022_madal_delta_vs_original_lowest_ground_all_20cm.tif,madal_delta_vs_original_lowest_ground_all_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.016364062866525923,0.8427616413093592,0.5333333333333333,0.008333333333333333,0.627012987012987,5
2022,436646_2022_madal_delta_vs_original_lowest_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2022_madal_delta_vs_original_lowest_ground_last2_20cm.tif,madal_delta_vs_original_lowest_ground_last2_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.016364062866525923,0.8428192715537113,0.5333333333333333,0.008333333333333333,0.627012987012987,5
2018,436646_2018_madal_delta_vs_original_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_delta_vs_original_lowest_all_last_20cm.tif,madal_delta_vs_original_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.016,0.6602739726027397,0.06666666666666667,0.00909090909090909,0.9286624203821656,5
2022,436646_2022_madal_delta_vs_original_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_delta_vs_original_lowest_all_last_20cm.tif,madal_delta_vs_original_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.013569431500465984,0.7809589672660212,0.4,0.006944444444444445,0.6285714285714286,5
2022,436646_2022_madal_delta_vs_original_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2022_madal_delta_vs_original_median_ground_last_20cm.tif,madal_delta_vs_original_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.013496875723212221,0.7993199631166437,0.36,0.006944444444444445,0.628051948051948,5
2020,436646_2020_madal_delta_vs_original_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_delta_vs_original_lowest_all_last_20cm.tif,madal_delta_vs_original_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.00963855421686747,0.6428540864356013,0.4,0.004878048780487805,0.804245283018868,5
2020,436646_2020_madal_fallback_mask_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2020_madal_fallback_mask_median_all_20cm.tif,madal_fallback_mask_median_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.009523809523809523,0.9195763799743262,0.2,0.004878048780487805,0.8075471698113208,5
2020,436646_2020_madal_fallback_mask_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all/436646_2020_madal_fallback_mask_median_all_20cm.tif,madal_fallback_mask_median_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all,0.009523809523809523,0.9193980887177293,0.2,0.004878048780487805,0.8075471698113208,5
